date,code,name,momentum_score,trend_score,combined_score,reason,close,pct_chg,amount,turnover,ma5,ma10,ma20,pct_5d,pct_10d,pct_20d,distance_to_20d_high,rank
20260622,600392,盛和资源,85.75,81.62,84.1,游资:成交95.3/加速78.1/新高91.7/波换77.0; 机构:均线96.2/回撤91.7/持续95.1/稳定31.2,34.48,8.91,9900510846.0,0.17,30.07,27.1,24.98,33.64,44.87,44.87,0.0,29
20260622,600498,烽火通信,83.2,84.34,83.88,游资:成交96.3/加速67.7/新高91.7/波换78.4; 机构:均线96.4/回撤91.7/持续95.1/稳定44.5,82.56,9.63,11489493205.0,0.11,75.28,66.96,59.38,30.78,46.18,49.7,0.0,30
20260622,688630,芯碁微装,74.14,89.39,83.29,游资:成交79.2/加速72.8/新高77.4/波换65.4; 机构:均线90.1/回撤77.4/持续96.4/稳定99.3,488.0,-2.79,3349499124.0,0.05,473.55,433.2,386.18,23.86,28.76,63.59,2.87,31
20260622,300821,东岳硅材,80.98,84.81,83.28,游资:成交71.2/加速84.5/新高91.7/波换79.6; 机构:均线84.3/回撤91.7/持续92.7/稳定67.3,20.9,5.45,2545966888.0,0.1,19.51,18.37,17.24,26.51,24.78,37.41,0.0,32
20260622,002484,江海股份,86.55,77.48,82.92,游资:成交91.9/加速93.5/新高77.2/波换77.4; 机构:均线86.2/回撤77.2/持续85.5/稳定56.8,105.0,-2.83,6840170479.0,0.08,100.02,92.74,85.34,29.23,16.67,73.55,2.91,33
20260622,002916,深南电路,78.3,85.9,82.86,游资:成交93.1/加速71.9/新高91.7/波换52.3; 机构:均线74.9/回撤91.7/持续85.5/稳定94.2,457.34,0.78,7929264093.0,0.03,431.82,406.34,400.79,20.51,22.61,20.9,0.0,34
20260622,003031,中瓷电子,71.56,90.2,82.74,游资:成交52.7/加速88.6/新高91.7/波换54.2; 机构:均线91.5/回撤91.7/持续81.2/稳定94.9,193.92,10.0,1647924356.0,0.03,168.39,154.97,150.48,34.67,36.0,22.2,0.0,35
20260622,688126,沪硅产业,81.2,83.74,82.72,游资:成交93.9/加速59.0/新高91.7/波换85.0; 机构:均线76.6/回撤91.7/持续85.5/稳定80.7,33.9,5.28,8436291630.0,0.09,32.15,31.37,29.46,14.57,18.99,21.9,0.0,36
20260622,600552,凯盛科技,81.28,83.66,82.71,游资:成交61.9/加速96.6/新高91.7/波换76.8; 机构:均线87.6/回撤91.7/持续81.2/稳定68.2,25.65,9.99,2014023401.0,0.08,23.1,22.06,20.67,35.0,18.15,38.27,0.0,37
20260622,601869,长飞光纤,77.53,86.06,82.65,游资:成交85.3/加速74.5/新高91.7/波换56.3; 机构:均线83.5/回撤91.7/持续81.2/稳定86.2,518.71,10.0,4335875886.0,0.02,473.03,462.15,431.69,18.83,17.44,33.46,0.0,38
20260622,603688,石英股份,78.56,85.25,82.57,游资:成交80.4/加速72.9/新高91.7/波换71.2; 机构:均线82.5/回撤91.7/持续89.3/稳定75.5,86.1,6.89,3455429301.0,0.08,80.57,76.59,72.26,21.46,23.9,15.49,0.0,39
20260622,600259,中稀有色,83.78,80.67,82.54,游资:成交87.5/加速82.9/新高91.7/波换71.5; 机构:均线90.3/回撤91.7/持续95.1/稳定35.1,118.66,2.05,4785450935.0,0.12,109.34,100.04,93.56,26.31,26.34,36.28,0.0,40
20260622,300174,元力股份,77.54,85.27,82.18,游资:成交49.0/加速91.1/新高91.7/波换85.7; 机构:均线72.9/回撤91.7/持续85.5/稳定94.0,29.05,1.36,1485777412.0,0.14,27.57,25.91,25.76,24.79,12.03,26.75,0.0,41
20260616,688143,长盈通,69.37,90.65,82.14,游资:成交65.1/加速50.1/新高91.7/波换82.3; 机构:均线91.2/回撤91.7/持续81.2/稳定97.6,218.0,15.22,2184770748.0,0.08,194.02,188.79,170.73,14.8,24.57,65.65,0.0,42
20260622,688507,索辰科技,68.97,90.77,82.05,游资:成交72.1/加速31.6/新高91.7/波换97.6; 机构:均线89.0/回撤91.7/持续95.1/稳定87.7,262.88,3.29,2609433974.0,0.2,252.65,242.24,210.17,6.13,37.31,61.37,0.0,43
20260622,300346,南大光电,83.47,79.85,82.02,游资:成交92.2/加速66.2/新高91.7/波换88.0; 机构:均线83.3/回撤91.7/持续89.3/稳定47.4,70.8,9.09,7155145684.0,0.16,65.19,63.37,58.95,19.21,24.15,25.02,0.0,44
20260622,300814,中富电路,67.41,91.42,81.82,游资:成交59.7/加速60.0/新高91.7/波换65.9; 机构:均线83.6/回撤91.7/持续95.1/稳定99.0,197.0,2.98,1904543457.0,0.05,186.99,175.17,163.49,17.74,24.85,50.2,0.0,45
20260622,605589,圣泉集团,79.55,83.16,81.72,游资:成交89.9/加速63.6/新高91.7/波换75.7; 机构:均线92.8/回撤91.7/持续98.2/稳定40.8,73.52,5.3,6048638900.0,0.1,68.19,62.47,56.04,26.06,39.51,60.8,0.0,46
20260622,301188,力诺药包,74.7,86.22,81.61,游资:成交53.0/加速89.8/新高74.4/波换84.9; 机构:均线91.9/回撤74.4/持续92.7/稳定89.0,68.2,2.0,1671893164.0,0.09,65.75,59.2,52.69,30.0,24.7,38.76,5.06,47
20260622,002428,云南锗业,74.85,85.65,81.33,游资:成交82.5/加速59.3/新高91.7/波换69.8; 机构:均线85.7/回撤91.7/持续92.7/稳定69.4,110.48,10.0,3855119531.0,0.05,102.57,93.69,90.18,19.75,29.22,26.84,0.0,48
20260622,301511,德福科技,72.13,87.44,81.32,游资:成交92.0/加速44.2/新高76.7/波换79.6; 机构:均线86.3/回撤76.7/持续98.2/稳定94.5,164.12,2.0,6841672196.0,0.11,163.7,148.73,133.76,18.7,37.34,51.26,3.36,49
20260622,600909,华安证券,77.18,84.06,81.31,游资:成交76.0/加速84.6/新高91.7/波换53.2; 机构:均线87.7/回撤91.7/持续92.7/稳定58.5,9.52,6.13,3010571679.0,0.06,8.73,7.98,7.67,29.52,30.77,30.05,0.0,50
20260622,688548,广钢气体,78.81,82.9,81.26,游资:成交62.5/加速85.0/新高91.7/波换81.0; 机构:均线91.6/回撤91.7/持续85.5/稳定54.1,38.38,14.88,2047595482.0,0.08,32.64,30.83,29.78,32.57,36.54,28.53,0.0,51
20260622,002409,雅克科技,75.91,84.59,81.12,游资:成交88.8/加速49.2/新高91.7/波换80.9; 机构:均线93.2/回撤91.7/持续92.7/稳定52.9,165.18,10.0,5520354166.0,0.11,147.97,134.72,125.06,24.2,43.63,41.79,0.0,52
20260622,688777,中控技术,68.06,89.01,80.63,游资:成交74.1/加速58.2/新高82.6/波换59.3; 机构:均线86.8/回撤82.6/持续95.1/稳定95.8,124.02,-0.39,2833122747.0,0.03,117.13,110.75,100.43,16.9,24.02,43.94,0.39,53
20260622,300661,圣邦股份,74.3,84.35,80.33,游资:成交77.3/加速72.2/新高91.7/波换55.5; 机构:均线81.7/回撤91.7/持续81.2/稳定80.5,136.81,3.04,3127218267.0,0.04,129.09,118.1,115.87,22.77,26.98,23.24,0.0,54
20260622,001339,智微智能,81.35,78.36,80.15,游资:成交68.7/加速92.9/新高91.7/波换72.5; 机构:均线87.9/回撤91.7/持续75.2/稳定47.3,131.19,3.36,2376819710.0,0.15,115.92,107.61,105.75,34.69,28.76,15.25,0.0,55
20260622,688082,盛美上海,65.05,90.04,80.04,游资:成交77.1/加速40.9/新高82.1/波换66.0; 机构:均线95.4/回撤82.1/持续98.2/稳定85.8,376.14,-0.69,3100660244.0,0.02,346.42,309.52,276.59,23.46,49.86,76.45,0.69,56
20260622,600186,莲花控股,75.4,83.01,79.97,游资:成交85.1/加速53.1/新高78.8/波换90.9; 机构:均线86.1/回撤78.8/持续89.3/稳定78.4,14.4,0.84,4298261712.0,0.16,13.76,12.66,11.72,24.46,42.15,22.55,1.81,57
20260622,688403,汇成股份,72.05,85.24,79.96,游资:成交71.1/加速62.4/新高82.7/波换77.2; 机构:均线90.4/回撤82.7/持续98.2/稳定68.3,29.94,-0.37,2543765058.0,0.09,28.49,26.31,23.59,22.5,33.07,51.59,0.37,58
20260622,002353,杰瑞股份,74.55,83.35,79.83,游资:成交75.1/加速81.6/新高91.7/波换46.1; 机构:均线79.1/回撤91.7/持续85.5/稳定75.1,173.66,5.75,2942967335.0,0.02,160.58,153.63,149.22,19.85,14.72,30.33,0.0,59
20260622,002842,翔鹭钨业,74.95,82.71,79.61,游资:成交82.8/加速50.3/新高91.7/波换83.3; 机构:均线96.8/回撤91.7/持续96.4/稳定34.3,52.49,10.0,3873967081.0,0.28,46.67,41.55,37.25,32.25,59.35,55.94,0.0,60
20260622,002585,双星新材,80.79,77.17,79.34,游资:成交69.0/加速85.1/新高79.0/波换93.8; 机构:均线84.4/回撤79.0/持续92.7/稳定48.1,14.6,-1.68,2398583694.0,0.19,14.21,13.18,12.05,26.08,23.52,62.58,1.78,61
20260622,600888,新疆众和,77.89,80.18,79.26,游资:成交64.5/加速88.1/新高91.7/波换68.9; 机构:均线87.0/回撤91.7/持续81.2/稳定51.6,14.29,8.75,2136470234.0,0.1,12.71,11.73,11.59,30.86,29.32,38.6,0.0,62
20260622,002552,宝鼎科技,71.97,84.07,79.23,游资:成交46.5/加速86.4/新高91.7/波换68.8; 机构:均线90.5/回撤91.7/持续92.7/稳定54.3,76.68,5.93,1396329252.0,0.05,71.33,65.35,60.24,30.81,31.48,92.57,0.0,63
20260622,600641,先导基电,76.22,81.01,79.09,游资:成交80.6/加速64.2/新高91.7/波换72.2; 机构:均线89.3/回撤91.7/持续89.3/稳定44.3,36.01,7.65,3486372231.0,0.11,33.29,30.3,28.61,26.44,40.12,28.93,0.0,64
20260622,300747,锐科激光,71.42,84.11,79.03,游资:成交71.7/加速60.1/新高80.8/波换78.7; 机构:均线83.0/回撤80.8/持续97.0/稳定77.8,55.05,1.85,2602802144.0,0.09,54.32,50.37,45.96,14.78,18.82,40.79,1.11,65
20260622,600345,长江通信,70.32,84.84,79.03,游资:成交49.1/加速75.6/新高91.7/波换72.8; 机构:均线90.9/回撤91.7/持续96.4/稳定53.9,71.26,10.0,1492929090.0,0.1,64.01,60.45,55.84,24.0,27.27,36.23,0.0,66
20260622,000831,中国稀土,78.28,79.48,79.0,游资:成交90.7/加速66.8/新高91.7/波换63.4; 机构:均线84.7/回撤91.7/持续95.1/稳定37.6,66.3,7.11,6368713996.0,0.09,61.33,57.78,54.5,18.31,22.05,28.71,0.0,67
20260622,688052,纳芯微,69.75,85.06,78.94,游资:成交54.0/加速79.9/新高91.7/波换56.2; 机构:均线79.8/回撤91.7/持续75.2/稳定92.9,291.68,9.41,1683175688.0,0.04,266.67,251.06,250.42,24.02,24.39,23.33,0.0,68
20260622,002171,楚江新材,75.9,80.82,78.85,游资:成交82.0/加速65.7/新高91.7/波换66.3; 机构:均线88.8/回撤91.7/持续95.1/稳定38.3,16.43,6.83,3698202530.0,0.14,14.98,14.08,13.11,20.9,27.86,43.87,0.0,69
20260622,301196,唯科科技,72.04,83.23,78.75,游资:成交46.8/加速77.8/新高91.7/波换81.6; 机构:均线95.0/回撤91.7/持续92.7/稳定43.4,209.28,6.56,1406850036.0,0.08,198.68,176.47,154.67,30.95,39.52,42.42,0.0,70
20260622,600110,诺德股份,79.29,77.14,78.43,游资:成交89.8/加速64.4/新高77.9/波换87.2; 机构:均线94.3/回撤77.9/持续95.1/稳定32.3,17.15,-2.39,5990435438.0,0.2,16.36,14.17,12.82,32.53,51.9,71.84,2.45,71
20260622,301200,大族数控,66.41,86.43,78.42,游资:成交51.2/加速78.2/新高91.7/波换46.2; 机构:均线77.6/回撤91.7/持续89.3/稳定88.9,338.96,0.58,1590095528.0,0.01,326.89,301.17,293.8,22.37,22.28,23.71,0.0,72
20260622,600378,昊华科技,72.68,81.58,78.02,游资:成交91.5/加速38.8/新高91.7/波换76.2; 机构:均线96.5/回撤91.7/持续85.5/稳定40.1,70.22,7.77,6683696448.0,0.09,62.69,59.56,50.28,22.87,50.69,92.54,0.0,73
20260622,603738,泰晶科技,71.06,82.08,77.67,游资:成交79.1/加速44.0/新高91.7/波换78.9; 机构:均线89.6/回撤91.7/持续89.3/稳定49.0,61.7,4.59,3348295509.0,0.14,58.42,52.29,48.87,19.25,38.68,22.81,0.0,74
20260622,002645,华宏科技,81.24,72.22,77.63,游资:成交73.5/加速86.2/新高82.8/波换83.8; 机构:均线71.1/回撤82.8/持续81.2/稳定48.9,35.97,-0.36,2725343545.0,0.11,34.1,32.63,32.07,22.64,15.4,23.78,0.36,75
20260622,600869,远东股份,70.17,82.17,77.37,游资:成交87.9/加速40.2/新高91.7/波换67.1; 机构:均线91.8/回撤91.7/持续75.2/稳定60.4,36.15,10.01,4993313961.0,0.06,33.79,31.95,27.93,11.47,26.8,70.68,0.0,76
20260622,002051,中工国际,77.58,77.01,77.35,游资:成交50.4/加速91.7/新高91.7/波换83.0; 机构:均线74.5/回撤91.7/持续81.2/稳定54.5,13.23,8.0,1547352691.0,0.1,12.47,12.0,11.61,25.28,12.4,24.23,0.0,77
20260622,605111,新洁能,78.6,75.15,77.22,游资:成交69.6/加速82.8/新高91.7/波换72.6; 机构:均线77.7/回撤91.7/持续75.2/稳定46.5,74.57,0.36,2458883195.0,0.08,70.38,64.71,64.6,25.18,24.12,29.75,0.0,78
20260622,601636,旗滨集团,80.41,72.37,77.19,游资:成交71.9/加速91.6/新高76.2/波换80.5; 机构:均线81.3/回撤76.2/持续89.3/稳定36.3,8.37,4.1,2605863378.0,0.11,8.02,7.38,7.09,28.57,19.06,23.82,3.58,79
20260622,688072,拓荆科技,71.13,81.19,77.17,游资:成交90.2/加速47.8/新高83.1/波换65.4; 机构:均线75.6/回撤83.1/持续75.2/稳定92.6,748.01,1.91,6135858660.0,0.03,709.5,663.14,653.51,15.94,28.46,21.24,0.27,80
20260622,600367,红星发展,67.85,83.32,77.13,游资:成交58.0/加速56.4/新高91.7/波换75.9; 机构:均线94.8/回撤91.7/持续89.3/稳定47.5,62.22,10.01,1861928897.0,0.1,57.27,56.07,46.32,17.33,25.7,136.85,0.0,81
20260622,002636,金安国纪,62.81,86.36,76.94,游资:成交78.5/加速30.2/新高91.7/波换59.3; 机构:均线99.6/回撤91.7/持续99.8/稳定45.0,114.22,9.4,3266418529.0,0.04,102.63,89.96,70.65,27.08,96.39,146.86,0.0,82
20260622,300666,江丰电子,72.28,79.72,76.74,游资:成交94.4/加速31.2/新高82.0/波换91.1; 机构:均线92.6/回撤82.0/持续98.2/稳定38.6,308.75,-0.79,8852208129.0,0.13,302.95,274.33,237.1,12.65,53.46,57.04,0.79,83
20260622,600596,新安股份,68.99,81.9,76.74,游资:成交54.4/加速68.4/新高91.7/波换69.2; 机构:均线79.5/回撤91.7/持续92.7/稳定60.0,16.55,7.61,1691714916.0,0.08,15.79,15.11,14.19,15.25,14.85,24.81,0.0,84
20260622,002046,国机精工,66.63,82.91,76.4,游资:成交61.7/加速53.5/新高91.7/波换68.6; 机构:均线81.6/回撤91.7/持续92.7/稳定61.9,68.65,7.79,2005623373.0,0.06,63.93,62.11,58.12,15.98,25.09,24.84,0.0,85
20260622,002747,埃斯顿,77.42,74.36,76.2,游资:成交88.1/加速60.6/新高81.3/波换82.8; 机构:均线80.7/回撤81.3/持续75.2/稳定53.7,37.19,1.89,5063448918.0,0.18,34.8,34.7,31.67,15.43,19.89,27.93,0.91,86
20260622,300576,容大感光,73.36,78.1,76.2,游资:成交65.2/加速57.5/新高91.7/波换91.0; 机构:均线80.3/回撤91.7/持续85.5/稳定47.1,53.92,8.34,2187840353.0,0.16,50.75,47.38,45.97,19.29,29.09,17.78,0.0,87
20260622,001257,盛龙股份,72.59,78.57,76.18,游资:成交70.9/加速48.3/新高91.7/波换92.4; 机构:均线88.9/回撤91.7/持续89.3/稳定32.7,33.81,5.79,2520258650.0,0.55,32.51,28.5,27.01,21.88,40.0,37.1,0.0,88
20260622,600459,贵研铂业,73.75,77.79,76.17,游资:成交68.3/加速64.5/新高91.7/波换77.9; 机构:均线82.4/回撤91.7/持续75.2/稳定52.7,28.59,9.58,2342268905.0,0.11,26.97,25.57,24.05,14.41,15.52,44.03,0.0,89
20260622,300497,富祥股份,76.8,75.0,76.08,游资:成交67.8/加速87.7/新高78.0/波换72.8; 机构:均线89.5/回撤78.0/持续92.7/稳定31.1,20.66,6.06,2299686998.0,0.25,18.65,17.19,16.4,31.01,30.35,29.29,0.0,90
20260622,600160,巨化股份,72.33,78.01,75.74,游资:成交89.5/加速50.7/新高91.7/波换59.5; 机构:均线84.8/回撤91.7/持续75.2/稳定50.1,48.53,10.0,5810419929.0,0.05,46.73,43.33,39.9,14.48,23.58,35.41,0.0,91
20260622,300054,鼎龙股份,70.52,79.09,75.66,游资:成交88.6/加速44.5/新高81.6/波换71.4; 机构:均线83.4/回撤81.6/持续89.3/稳定58.6,91.4,-0.85,5438367728.0,0.08,88.96,80.43,76.14,15.71,31.04,25.21,0.85,92
20260622,300260,新莱应材,66.33,81.66,75.53,游资:成交69.4/加速40.7/新高81.2/波换85.2; 机构:均线86.0/回撤81.2/持续95.1/稳定62.4,82.21,-0.92,2433890199.0,0.1,78.84,74.85,66.98,12.4,27.87,23.07,0.92,93
20260622,002971,和远气体,63.54,83.37,75.44,游资:成交63.6/加速30.9/新高91.7/波换84.2; 机构:均线99.4/回撤91.7/持续98.2/稳定32.0,72.78,8.01,2093549095.0,0.19,63.49,55.94,45.34,25.42,85.19,114.44,0.0,94
20260622,688141,杰华特,59.34,85.65,75.13,游资:成交64.2/加速34.3/新高80.1/波换68.8; 机构:均线91.3/回撤80.1/持续96.4/稳定74.8,141.12,-1.27,2131581034.0,0.03,137.17,122.72,110.12,20.3,52.74,46.24,1.28,95
20260622,603936,博敏电子,69.21,78.18,74.59,游资:成交64.1/加速59.2/新高81.9/波换79.3; 机构:均线82.1/回撤81.9/持续81.2/稳定63.8,28.42,-0.8,2122186261.0,0.12,26.83,24.52,23.96,21.4,32.56,25.81,0.81,96
20260622,688662,富信科技,63.42,81.83,74.47,游资:成交60.6/加速30.0/新高91.7/波换89.5; 机构:均线99.0/回撤91.7/持续89.3/稳定33.7,171.49,20.0,1950080063.0,0.1,140.41,126.98,110.19,13.72,93.21,99.38,0.0,97
20260622,688020,方邦股份,56.49,86.45,74.47,游资:成交43.2/加速32.4/新高91.7/波换77.3; 机构:均线97.8/回撤91.7/持续92.7/稳定55.2,253.8,7.54,1308005535.0,0.06,236.22,198.83,174.7,32.53,84.34,53.06,0.0,98
20260622,300420,五洋自控,68.74,77.3,73.88,游资:成交49.9/加速65.6/新高81.0/波换89.5; 机构:均线90.7/回撤81.0/持续95.1/稳定33.8,7.41,-1.07,1527098296.0,0.19,6.85,6.48,5.82,17.99,22.08,62.86,1.08,99
20260622,688233,神工股份,63.35,80.81,73.83,游资:成交56.0/加速43.7/新高91.7/波换75.4; 机构:均线93.4/回撤91.7/持续89.3/稳定37.1,128.54,3.35,1792180926.0,0.08,119.47,106.64,97.25,23.48,47.24,35.81,0.0,100
