date,code,name,momentum_score,trend_score,combined_score,reason,close,pct_chg,amount,turnover,ma5,ma10,ma20,pct_5d,pct_10d,pct_20d,distance_to_20d_high,rank
20260625,603186,华正新材,65.29,88.31,79.1,游资:成交76.5/加速33.6/新高90.4/波换70.9; 机构:均线98.7/回撤90.4/持续99.5/稳定58.4,262.8,4.94,3800574574.0,0.09,246.43,219.29,175.69,15.94,60.91,104.43,0.0,58
20260625,000657,中钨高新,71.85,83.71,78.97,游资:成交94.4/加速53.5/新高72.3/波换65.1; 机构:均线88.8/回撤72.3/持续99.0/稳定77.8,105.68,5.6,10708709614.0,0.07,103.01,94.09,81.77,18.04,44.97,63.01,2.51,59
20260625,301611,珂玛科技,73.09,82.69,78.85,游资:成交63.1/加速74.6/新高80.0/波换78.9; 机构:均线92.9/回撤80.0/持续94.5/稳定59.6,150.42,-0.12,2575255075.0,0.11,136.21,125.19,112.89,20.65,40.84,54.28,0.12,60
20260625,600869,远东股份,76.03,80.56,78.75,游资:成交78.2/加速84.8/新高76.4/波换59.3; 机构:均线80.9/回撤76.4/持续86.5/稳定80.4,37.31,-1.22,4053856550.0,0.05,36.03,34.2,30.34,12.18,18.26,76.24,1.23,61
20260625,300077,国民技术,86.3,67.38,78.73,游资:成交80.6/加速94.8/新高79.5/波换88.9; 机构:均线80.3/回撤79.5/持续63.7/稳定33.5,29.03,12.61,4356806973.0,0.28,25.59,24.05,23.64,25.4,33.72,16.26,0.0,62
20260625,688037,芯源微,67.42,85.57,78.31,游资:成交68.4/加速60.9/新高90.4/波换52.8; 机构:均线83.1/回撤90.4/持续74.5/稳定93.2,333.0,4.72,3003513207.0,0.04,303.19,285.85,266.53,15.91,36.41,27.83,0.0,63
20260625,002384,东山精密,73.8,81.29,78.29,游资:成交98.7/加速44.3/新高90.4/波换64.1; 机构:均线73.5/回撤90.4/持续63.7/稳定97.1,275.8,7.26,21377146073.0,0.06,266.3,250.53,233.65,7.35,29.93,23.47,0.0,64
20260625,688313,仕佳光子,78.27,78.27,78.27,游资:成交86.7/加速81.3/新高75.1/波换64.2; 机构:均线74.6/回撤75.1/持续86.5/稳定80.3,199.94,-1.67,5799104123.0,0.06,192.25,177.08,167.55,17.94,31.86,28.99,1.7,65
20260625,600460,士兰微,76.68,79.32,78.26,游资:成交92.3/加速61.2/新高79.9/波换73.3; 机构:均线91.5/回撤79.9/持续94.5/稳定45.1,49.86,-0.3,8355674326.0,0.1,46.71,41.34,37.83,22.12,48.7,40.13,0.3,66
20260625,688548,广钢气体,73.64,81.32,78.25,游资:成交56.5/加速77.1/新高90.4/波换77.4; 机构:均线88.0/回撤90.4/持续92.2/稳定46.9,40.2,4.17,2223027854.0,0.08,37.83,34.23,31.17,20.0,38.0,34.72,0.0,67
20260625,003018,金富科技,68.1,84.94,78.2,游资:成交34.6/加速85.3/新高90.4/波换70.2; 机构:均线87.4/回撤90.4/持续81.6/稳定76.4,77.62,4.74,1476192429.0,0.08,70.14,65.3,60.61,25.4,44.46,32.21,0.0,68
20260625,003031,中瓷电子,74.4,80.63,78.14,游资:成交69.8/加速82.0/新高90.4/波换53.9; 机构:均线83.2/回撤90.4/持续90.0/稳定52.8,195.57,0.81,3118327159.0,0.05,189.44,170.79,156.64,22.03,39.69,32.86,0.0,69
20260625,301200,大族数控,58.41,91.3,78.14,游资:成交48.9/加速56.5/新高90.4/波换43.6; 机构:均线86.2/回撤90.4/持续94.5/稳定97.2,387.54,8.41,1937330226.0,0.01,353.48,326.6,304.7,18.12,43.1,27.9,0.0,70
20260625,605376,XD博迁新,70.25,83.21,78.03,游资:成交45.4/加速87.4/新高90.4/波换61.7; 机构:均线81.1/回撤90.4/持续63.7/稳定95.1,246.84,9.95,1830191096.0,0.03,234.51,214.85,199.62,17.39,27.24,48.82,0.0,71
20260625,300042,朗科科技,78.55,77.0,77.93,游资:成交69.3/加速82.1/新高90.4/波换75.3; 机构:均线67.3/回撤90.4/持续86.5/稳定62.0,74.89,3.03,3076536399.0,0.21,72.51,67.9,65.21,11.0,17.62,21.95,0.0,72
20260625,603650,彤程新材,74.93,79.88,77.9,游资:成交75.1/加速72.1/新高90.4/波换63.5; 机构:均线87.3/回撤90.4/持续94.5/稳定38.5,78.03,1.05,3605639962.0,0.08,72.12,67.82,61.01,15.05,30.55,39.64,0.0,73
20260625,688172,燕东微,75.03,79.73,77.85,游资:成交58.9/加速94.7/新高79.7/波换65.0; 机构:均线76.4/回撤79.7/持续81.6/稳定82.8,83.99,-0.32,2346226872.0,0.02,77.93,71.75,69.46,26.0,35.71,28.92,0.32,74
20260625,002436,兴森科技,72.43,80.96,77.55,游资:成交92.0/加速40.6/新高90.4/波换72.8; 机构:均线84.1/回撤90.4/持续63.7/稳定79.5,53.53,6.57,8330294680.0,0.1,51.52,46.42,42.55,11.99,43.59,44.6,0.0,75
20260625,002080,中材科技,64.06,86.34,77.43,游资:成交72.9/加速38.4/新高90.4/波换63.0; 机构:均线90.2/回撤90.4/持续74.5/稳定86.3,92.93,10.0,3405597700.0,0.02,83.82,77.03,71.19,12.77,47.98,31.35,0.0,76
20260625,300666,江丰电子,75.95,78.3,77.36,游资:成交91.9/加速43.7/新高90.4/波换86.0; 机构:均线90.5/回撤90.4/持续74.5/稳定45.7,330.0,8.54,8290035117.0,0.11,309.36,300.81,254.02,9.43,35.43,79.93,0.0,77
20260625,002008,大族激光,81.11,71.57,77.29,游资:成交96.2/加速73.7/新高90.4/波换60.2; 机构:均线69.4/回撤90.4/持续74.5/稳定43.7,152.8,0.37,13263687705.0,0.09,143.39,135.42,131.75,12.49,24.76,16.37,0.0,78
20260625,300747,锐科激光,70.5,81.7,77.22,游资:成交71.4/加速50.7/新高90.4/波换79.1; 机构:均线78.3/回撤90.4/持续63.7/稳定91.8,59.18,12.02,3223880205.0,0.11,55.15,53.51,48.59,7.74,25.97,63.44,0.0,79
20260625,300903,科翔股份,60.28,88.31,77.1,游资:成交60.0/加速31.7/新高90.4/波换73.5; 机构:均线95.0/回撤90.4/持续92.2/稳定71.4,112.71,1.86,2410560704.0,0.06,109.01,94.77,82.29,14.82,70.77,51.66,0.0,80
20260625,600888,新疆众和,65.93,84.45,77.04,游资:成交30.0/加速92.7/新高90.4/波换55.2; 机构:均线92.6/回撤90.4/持续90.0/稳定57.8,16.12,10.03,1089569357.0,0.04,14.36,13.0,12.11,31.06,48.03,37.43,0.0,81
20260625,002407,多氟多,79.95,72.42,76.94,游资:成交93.2/加速76.0/新高76.7/波换69.4; 机构:均线72.3/回撤76.7/持续86.5/稳定52.1,43.79,-1.04,9002068735.0,0.19,42.26,40.71,37.25,13.83,26.12,22.35,1.05,82
20260625,301123,奕东电子,63.71,85.43,76.74,游资:成交45.8/加速50.8/新高90.4/波换83.3; 机构:均线80.6/回撤90.4/持续74.5/稳定96.2,128.99,6.31,1850799707.0,0.09,121.47,112.77,104.7,12.29,35.0,62.25,0.0,83
20260625,688409,富创精密,61.57,86.61,76.59,游资:成交56.3/加速50.0/新高90.4/波换58.1; 机构:均线91.1/回撤90.4/持续94.5/稳定66.5,229.0,3.47,2222551588.0,0.03,212.52,200.26,175.05,14.04,38.79,44.21,0.0,84
20260625,688380,中微半导,69.0,81.57,76.54,游资:成交33.4/加速92.0/新高90.4/波换66.6; 机构:均线91.3/回撤90.4/持续86.5/稳定48.8,61.74,20.0,1437983404.0,0.06,52.64,50.0,47.17,26.49,40.16,31.89,0.0,85
20260625,002654,万润科技,70.2,80.72,76.51,游资:成交52.5/加速76.4/新高90.4/波换67.3; 机构:均线84.4/回撤90.4/持续86.5/稳定55.0,20.72,9.98,2094417760.0,0.12,18.66,17.62,16.4,21.45,41.05,26.19,0.0,86
20260625,002821,凯莱英,76.51,76.3,76.43,游资:成交63.4/加速98.7/新高90.4/波换49.0; 机构:均线84.6/回撤90.4/持续81.6/稳定37.4,151.46,6.99,2578245661.0,0.06,134.27,124.36,119.89,31.7,33.56,23.98,0.0,87
20260625,600141,兴发集团,75.39,77.02,76.37,游资:成交85.5/加速56.3/新高90.4/波换74.0; 机构:均线94.6/回撤90.4/持续74.5/稳定33.2,47.48,10.01,5499890441.0,0.1,42.1,39.14,34.71,26.28,59.6,43.92,0.0,88
20260625,688249,晶合集成,69.07,81.01,76.23,游资:成交65.5/加速70.8/新高90.4/波换50.5; 机构:均线88.7/回撤90.4/持续81.6/稳定54.9,58.21,1.77,2798170593.0,0.02,54.71,48.32,45.04,25.37,51.55,35.37,0.0,89
20260625,301458,钧崴电子,70.44,80.01,76.18,游资:成交36.7/加速75.8/新高90.4/波换93.0; 机构:均线76.2/回撤90.4/持续74.5/稳定75.6,66.78,7.78,1559938220.0,0.2,61.87,57.77,55.3,15.56,29.59,46.48,0.0,90
20260625,603738,泰晶科技,67.53,81.57,75.95,游资:成交79.7/加速34.1/新高90.4/波换76.6; 机构:均线84.8/回撤90.4/持续94.5/稳定50.7,64.76,5.46,4258947448.0,0.18,62.02,58.03,51.24,9.76,47.99,40.87,0.0,91
20260625,600497,驰宏锌锗,75.98,75.62,75.84,游资:成交87.7/加速57.8/新高90.4/波换71.3; 机构:均线83.4/回撤90.4/持续81.6/稳定35.9,12.31,1.74,6209436273.0,0.1,11.4,10.5,9.84,21.88,49.94,27.96,0.0,92
20260625,300005,探路者,70.73,79.07,75.73,游资:成交39.8/加速86.4/新高90.4/波换73.9; 机构:均线95.2/回撤90.4/持续81.6/稳定35.3,22.77,3.74,1667470201.0,0.08,19.68,18.06,16.54,30.94,54.9,49.9,0.0,93
20260625,603256,宏和科技,63.38,83.95,75.72,游资:成交78.9/加速34.9/新高90.4/波换55.9; 机构:均线83.0/回撤90.4/持续74.5/稳定85.3,276.76,3.28,4155399019.0,0.02,262.69,247.15,221.72,6.9,39.88,53.82,0.0,94
20260625,688233,神工股份,63.04,83.85,75.53,游资:成交56.0/加速42.7/新高90.4/波换76.8; 机构:均线98.0/回撤90.4/持续94.5/稳定42.2,153.66,8.29,2219529867.0,0.09,134.68,122.15,104.31,26.25,69.96,71.23,0.0,95
20260625,300671,富满微,75.22,75.67,75.49,游资:成交49.4/加速95.9/新高73.0/波换85.0; 机构:均线94.7/回撤73.0/持续92.2/稳定34.6,71.6,-2.25,1948382619.0,0.12,67.13,59.43,52.31,31.5,43.49,46.12,2.3,96
20260625,300302,同有科技,81.82,65.78,75.4,游资:成交85.6/加速78.2/新高71.7/波换91.7; 机构:均线67.6/回撤71.7/持续63.7/稳定56.3,58.0,-2.6,5546184757.0,0.25,55.19,50.97,50.53,13.66,24.52,27.19,2.67,97
20260625,002297,博云新材,73.01,76.9,75.34,游资:成交73.3/加速67.9/新高75.5/波换77.7; 机构:均线95.1/回撤75.5/持续86.5/稳定42.0,33.11,-1.63,3464264967.0,0.18,31.83,27.58,24.11,28.43,58.95,39.76,1.66,98
20260625,600378,昊华科技,73.09,76.78,75.3,游资:成交85.3/加速64.5/新高71.9/波换68.8; 机构:均线83.9/回撤71.9/持续92.2/稳定57.9,68.4,1.86,5445536939.0,0.08,67.45,63.64,54.63,7.21,17.77,71.0,2.66,99
20260625,601872,招商轮船,75.32,74.93,75.16,游资:成交84.6/加速83.0/新高76.0/波换49.2; 机构:均线90.1/回撤76.0/持续86.5/稳定39.1,21.6,-1.41,5333498016.0,0.03,19.88,18.01,16.55,26.32,47.74,32.6,1.44,100
